user_id,sent_tx_count,sent_tx_sum_gbp,sent_tx_median_gbp,received_tx_count,received_tx_sum_gbp,received_tx_median_gbp
80498,1246,21929.17,9.0,176,1083.25,5.5
80507,1054,17634.97,6.5,159,929.98,5.5
80508,1064,20204.82,6.555,225,1362.05,6.0
80512,1328,30057.43,6.0,161,1169.58,6.0
80526,1817,16836.48,3.7,186,1006.25,5.5
80529,0,0.0,0.0,134,2916.02,5.5
80536,1843,17979.99,4.5,199,1179.6,5.5
80540,939,16727.97,10.0,328,2690.93,6.0
80556,0,0.0,0.0,273,15103.2,6.0
80558,1393,21980.1,9.0,249,1509.2,5.5
8057,0,0.0,0.0,139,847.27,5.5
80574,0,0.0,0.0,190,8285.45,6.0
8058,1589,15873.12,4.5,236,1347.7,5.5
80580,1071,14981.94,6.5,172,1075.9,6.0
8059,1431,23939.42,6.0,149,998.54,6.0
80590,1433,21961.87,6.0,292,1915.77,6.0
80592,1692,15829.27,4.5,275,1961.41,6.0
80597,1423,22875.17,6.0,249,1468.99,5.5
80598,1115,18833.39,6.5,148,908.86,5.5
80606,1935,19715.76,4.6,158,913.95,5.5
80609,0,0.0,0.0,76,523.5,6.0
8062,0,0.0,0.0,105,653.8,6.0
80626,1216,20720.96,4.775,97,737.89,6.0
80627,1433,20953.21,6.0,157,1062.68,6.0
80631,0,0.0,0.0,165,974.55,5.5
80632,987,32328.85,5.0,134,7216.0,6.0
80635,0,0.0,0.0,170,1022.5,5.5
80638,1454,33477.1,6.0,231,17420.92,6.0
80647,0,0.0,0.0,192,1125.35,5.5
8065,1216,29700.25,9.0,195,1495.69,6.0
80651,0,0.0,0.0,107,624.2,5.5
80654,1137,18307.9,9.0,222,1434.25,6.0
80658,1321,21250.6,6.0,180,1294.79,6.0
80661,902,21459.57,10.0,171,1445.88,6.0
80667,1198,18711.11,6.5,178,1139.09,6.0
80670,0,0.0,0.0,124,708.7,5.5
80685,1152,16529.44,6.5,153,912.5,5.5
80691,0,0.0,0.0,231,1461.92,6.0
80695,752,28439.6,6.5,144,878.15,5.5
80697,1870,32031.14,4.85,222,12020.15,6.0
80701,0,0.0,0.0,82,546.5,6.0
80702,0,0.0,0.0,143,1511.61,6.5
80711,1749,39517.39,4.9,344,16143.85,5.5
80727,0,0.0,0.0,259,12448.34,6.5
80748,0,0.0,0.0,167,1326.56,6.5
80751,0,0.0,0.0,205,3569.9,5.5
80752,1079,27412.87,9.0,180,1099.1,6.0
80758,1036,16117.97,7.0,152,896.15,5.5
80762,985,18080.58,9.0,150,951.29,5.5
80763,1231,22248.25,6.5,190,1615.69,6.0
80767,1625,33030.85,6.0,235,6384.5,6.0
80772,1047,22663.23,7.0,188,1135.95,5.5
80785,944,20818.93,9.0,213,1234.1,5.5
80787,0,0.0,0.0,103,695.2,5.5
80792,950,26346.670000000002,6.75,171,6699.8,6.0
80801,875,22088.66,6.0,91,566.5,6.0
80808,1791,33218.42,5.0,221,10363.92,6.0
80816,1057,22611.35,6.0,76,547.91,5.5
80831,0,0.0,0.0,190,8267.35,6.0
80844,1650,34944.34,4.5,190,1094.3,5.5
80850,1094,28479.77,6.5,190,6313.25,6.0
80869,1724,21323.85,4.824999999999999,139,818.55,5.5
80870,0,0.0,0.0,173,1117.3,6.0
80884,1430,30461.57,6.0,185,15574.5,5.5
8089,679,20197.91,11.17,198,1186.0,5.5
80895,1327,19386.7,6.0,153,923.25,6.0
80915,0,0.0,0.0,170,1165.14,6.0
80917,994,18800.58,5.0,203,1485.35,6.0
80925,979,16679.83,9.0,230,1632.17,6.0
80928,0,0.0,0.0,243,1458.7,5.5
80929,1066,15084.45,6.5,108,727.16,5.5
8094,1381,18419.41,6.5,257,1602.64,6.0
80950,845,15604.86,5.5,126,1133.96,6.0
80954,0,0.0,0.0,163,965.35,5.5
80956,1286,18180.63,9.0,213,1418.55,5.5
80963,1340,18754.24,6.0,172,1076.17,6.0
8097,1422,22151.69,6.5,221,1886.96,6.0
80975,1684,19058.87,4.5,232,1337.63,5.5
80985,2139,39047.24,5.0,153,870.79,5.5
80990,0,0.0,0.0,201,1495.57,6.0
81012,1110,19441.42,6.5,87,542.5,5.5
81014,1516,16349.53,3.25,88,482.4,5.5
81026,1073,21153.27,9.0,132,812.0,5.75
81031,0,0.0,0.0,189,1621.31,6.0
81036,0,0.0,0.0,151,954.0,6.0
81037,0,0.0,0.0,126,766.95,5.5
8104,0,0.0,0.0,161,1017.81,6.0
81052,0,0.0,0.0,181,1386.2,6.0
81055,1090,12472.57,6.0,119,710.75,6.0
81076,0,0.0,0.0,221,1447.14,6.0
81081,0,0.0,0.0,79,493.8,5.5
8109,711,34136.06,11.0,134,827.5,6.0
81094,0,0.0,0.0,312,16645.75,6.0
81110,0,0.0,0.0,94,581.55,6.0
81112,0,0.0,0.0,129,864.09,6.0
81121,923,15738.5,6.5,306,2513.52,6.0
8114,0,0.0,0.0,163,950.0,5.5
81143,0,0.0,0.0,127,706.1,5.5
81160,900,15172.4,9.0,44,341.35,6.0
81166,0,0.0,0.0,166,1039.75,5.5
81179,989,18793.89,6.5,135,799.4,5.5
81185,921,34298.12,6.5,148,911.55,6.0
8119,0,0.0,0.0,100,578.3,5.5
81198,0,0.0,0.0,90,568.5,6.0
81202,1124,15001.36,6.5,158,993.77,6.0
81217,0,0.0,0.0,94,577.8,6.0
81218,1843,16737.64,2.65,146,1029.45,5.5
81219,931,31883.03,6.5,94,7905.3,6.0
81220,1036,28836.58,5.0,133,12880.1,6.0
81222,0,0.0,0.0,267,1607.0,6.0
81228,0,0.0,0.0,42,273.0,6.0
81237,994,14428.3,9.0,138,833.5,5.5
81240,0,0.0,0.0,240,1450.47,5.5
81257,0,0.0,0.0,200,7816.35,6.0
81259,1180,17628.68,9.0,145,880.4,6.0
81270,1157,20600.92,9.0,179,1117.14,5.5
81284,0,0.0,0.0,198,1215.3,6.0
81295,1505,32610.07,2.65,73,457.05,6.0
81298,0,0.0,0.0,176,1038.35,6.0
81302,725,29152.19,7.77,31,180.0,5.5
81309,718,28191.13,9.0,132,8793.5,6.0
81316,0,0.0,0.0,249,1919.09,6.0
8135,867,18599.02,9.0,113,848.32,6.0
81352,1219,19414.29,9.0,239,1411.65,5.5
81357,0,0.0,0.0,141,877.5,6.0
81366,0,0.0,0.0,310,2303.28,6.0
81373,1167,19898.04,6.5,137,770.25,5.5
81375,995,26194.43,6.5,87,579.81,6.0
81377,0,0.0,0.0,322,2047.31,5.5
81381,1293,20765.93,6.0,245,1491.0,5.5
81384,1121,17052.92,6.5,149,921.7,5.5
81385,971,24615.6,8.68,199,1303.74,6.0
81399,0,0.0,0.0,119,711.74,5.5
81402,1119,18776.32,8.99,188,1079.05,5.5
81404,1117,32511.05,9.0,231,1357.69,5.5
8141,0,0.0,0.0,134,898.46,6.0
8142,0,0.0,0.0,232,16013.45,5.5
8143,1256,29985.57,6.0,210,1255.5,5.5
81434,1706,22861.489999999998,4.5,117,654.35,5.5
8144,1151,17758.15,6.5,158,964.69,5.5
81451,1426,19922.09,2.65,180,1026.56,5.5
81455,1099,21752.49,6.5,98,574.5,5.5
81456,0,0.0,0.0,10,57.0,6.0
81457,0,0.0,0.0,146,877.47,5.5
81466,0,0.0,0.0,240,18742.65,6.0
81480,940,23740.66,9.0,272,2186.69,6.0
81487,1204,31985.86,8.504999999999999,358,17454.32,6.0
81488,1029,14488.23,6.5,214,1473.66,6.0
81493,2104,24355.86,5.5,62,373.65,5.75
81497,946,33210.53,9.0,222,1272.65,5.5
81503,0,0.0,0.0,224,1457.76,5.5
81504,947,14723.34,9.0,115,725.5,6.0
81508,0,0.0,0.0,178,1024.05,6.0
81529,1029,19388.08,6.5,125,739.05,5.5
81532,0,0.0,0.0,225,1259.65,5.5
81540,844,27240.399999999998,6.0,105,4087.33,6.0
81551,0,0.0,0.0,243,1712.3,6.0
81568,1323,34802.63,7.0,271,21117.0,5.5
81581,0,0.0,0.0,284,1938.11,5.5
81582,0,0.0,0.0,144,995.03,5.5
81587,0,0.0,0.0,271,2109.64,5.5
81590,861,30439.75,10.0,108,5737.75,6.0
81593,905,32624.35,9.0,114,671.95,5.5
81602,0,0.0,0.0,66,443.68,5.5
81605,0,0.0,0.0,141,862.0,6.0
81623,0,0.0,0.0,229,1370.65,5.5
81637,1235,22731.57,6.5,164,987.6,6.0
8164,1920,21650.44,4.5,215,1239.37,6.0
81648,1492,19805.4,6.0,95,698.73,6.0
81649,1152,24153.76,9.0,239,1691.57,6.0
81650,1011,16536.55,9.0,184,1121.5,5.5
81652,986,16638.62,8.85,209,1232.5,5.5
81657,1451,22115.47,6.0,189,1139.85,5.5
8166,1087,28175.32,6.5,221,11172.9,6.0
81676,693,17430.24,10.5,140,959.45,6.0
81687,1080,20958.09,9.0,198,1324.78,6.0
8169,0,0.0,0.0,151,878.35,5.5
81694,0,0.0,0.0,91,542.95,5.5
81705,1666,30170.71,4.5,39,211.5,5.0
81719,1789,20614.32,4.5,79,446.25,5.5
81722,0,0.0,0.0,206,1195.25,5.5
81725,0,0.0,0.0,113,705.25,6.0
81729,1295,33630.19,6.5,265,12675.66,5.5
81734,0,0.0,0.0,169,1024.95,5.0
81736,774,14340.81,10.0,89,539.0,5.5
81738,843,15030.61,6.5,137,792.85,6.0
81751,0,0.0,0.0,88,522.0,5.5
81755,0,0.0,0.0,162,982.65,6.0
81758,666,12090.17,9.0,38,205.15,5.25
81768,0,0.0,0.0,112,791.5,6.0
81770,0,0.0,0.0,151,930.45,6.0
8178,0,0.0,0.0,197,7776.35,6.0
81784,1847,24091.06,5.0,210,1153.75,5.5
81785,1746,17651.47,4.5,179,1025.3,5.5
8179,964,11809.09,4.5,81,421.7,5.0
81793,1816,17290.84,4.8,321,2168.44,6.0
8180,0,0.0,0.0,141,7680.33,6.0
81807,0,0.0,0.0,341,2428.03,5.5
8181,0,0.0,0.0,464,449585.4,1130.0
81823,1005,16433.75,6.0,178,1063.1,6.0
81825,1109,18026.55,6.0,137,795.65,5.5
81826,2080,20974.59,5.0,172,1097.32,6.0
81830,0,0.0,0.0,269,1777.81,6.0
81834,1070,17891.78,5.5,75,462.5,6.0
81835,866,14692.550000000001,6.0,103,623.7,6.0
81845,1239,24088.46,5.77,255,1501.35,6.0
81855,1331,16204.33,7.0,204,1239.87,5.5
81861,957,23306.97,6.5,199,1193.5,5.5
81863,0,0.0,0.0,162,1266.24,6.5
81882,0,0.0,0.0,180,1218.78,6.0
81886,0,0.0,0.0,163,950.72,5.5
81897,1061,32895.96,6.5,208,13235.58,6.0
81901,1667,17874.18,4.35,148,867.5,5.5
81904,0,0.0,0.0,148,19959.0,6.0
81908,0,0.0,0.0,247,10979.23,6.0
81911,1132,17442.91,5.5,167,1025.58,5.5
81912,1612,23547.12,4.5,219,1663.14,5.5
81918,804,31449.57,9.0,119,698.85,5.5
81919,1026,15253.92,9.0,102,654.67,6.0
81931,0,0.0,0.0,179,1051.55,5.5
8194,1246,22695.2,9.0,332,2170.94,6.0
81946,1347,24662.11,6.5,226,1345.5,5.5
81956,1042,26685.9,6.0,124,16964.73,6.0
81959,0,0.0,0.0,248,1710.11,5.5
81963,1845,16747.35,2.65,109,609.35,5.5
8197,1078,21755.59,5.5,0,0.0,0.0
81983,0,0.0,0.0,114,749.74,5.5
81985,0,0.0,0.0,296,1912.56,6.0
82011,1188,22110.2,6.5,141,861.85,6.0
82015,991,21484.010000000002,9.0,123,801.73,5.5
82019,1041,27184.09,8.99,183,1124.87,5.5
8203,1154,21565.18,6.5,79,474.5,5.5
8204,0,0.0,0.0,238,1358.55,5.5
82050,0,0.0,0.0,119,716.0,5.5
82058,753,17072.4,10.0,0,0.0,0.0
82073,1735,27660.53,4.5,102,610.95,6.0
82082,1075,14888.46,9.0,248,1582.04,6.0
8209,0,0.0,0.0,208,1169.79,5.0
82104,921,31493.77,6.5,144,19148.45,6.0
82112,878,20735.48,10.0,208,1218.0,5.5
82132,0,0.0,0.0,217,1303.46,6.0
82133,0,0.0,0.0,172,1006.6,5.75
82135,0,0.0,0.0,116,12485.34,9.0
82140,0,0.0,0.0,110,673.85,6.0
82153,0,0.0,0.0,98,647.5,6.0
82168,0,0.0,0.0,189,1245.18,5.5
82181,1553,23150.9,6.0,207,1307.48,5.5
82199,1071,32815.05,9.0,281,22947.769999999997,6.0
82201,0,0.0,0.0,250,1550.8,6.0
8221,824,15971.3,10.5,183,1445.4,6.5
82216,0,0.0,0.0,127,766.62,5.5
82224,1978,32962.56,4.5,231,10407.45,5.5
82240,1769,14229.05,4.85,178,1030.45,5.75
82257,0,0.0,0.0,290,15059.66,6.0
82267,919,21442.88,11.0,195,1232.5,6.0
82271,0,0.0,0.0,252,1538.3,5.5
82278,0,0.0,0.0,182,1011.2,5.5
8228,0,0.0,0.0,101,647.0,6.0
82287,1777,16427.23,4.5,249,1747.78,6.0
82294,0,0.0,0.0,264,15252.01,6.0
82313,1375,36980.24,6.0,296,9423.36,6.0
82317,1018,15320.69,6.5,158,905.45,5.5
8232,1379,19921.99,6.0,213,1769.37,6.0
82323,0,0.0,0.0,236,1569.52,6.0
82327,0,0.0,0.0,133,870.94,5.5
82341,1050,22181.0,6.5,75,447.15,6.0
82355,0,0.0,0.0,98,660.22,6.0
8236,930,31015.78,8.495000000000001,151,16482.93,5.5
82362,1703,23186.46,2.65,99,568.7,5.5
82366,0,0.0,0.0,112,686.7,6.0
82375,1005,14114.97,6.5,122,719.8,6.0
82388,0,0.0,0.0,170,1065.44,6.0
82398,1950,21027.87,4.5,272,1771.02,6.0
82399,1277,29997.079999999998,6.0,137,8533.08,5.5
82406,1672,13926.04,4.5,149,821.8,5.5
82414,0,0.0,0.0,112,656.8,5.5
82427,866,29145.6,9.0,274,22577.239999999998,6.0
82436,0,0.0,0.0,374,20461.97,6.0
82437,0,0.0,0.0,178,1042.75,5.5
82440,0,0.0,0.0,88,650.19,6.0
82447,1019,33712.33,10.0,177,10965.34,6.0
82452,721,29758.81,12.0,110,657.0,5.5
82454,1644,18881.44,4.5,236,1339.0,5.5
82472,0,0.0,0.0,92,11385.7,5.5
82475,0,0.0,0.0,291,1704.18,5.5
82481,0,0.0,0.0,113,1011.62,6.5
82490,1188,19238.85,8.17,175,1049.38,5.5
82495,0,0.0,0.0,67,449.88,6.0
8250,849,17951.99,5.5,68,669.19,6.0
82505,637,12056.32,10.0,139,851.0,6.0
82519,991,23634.760000000002,6.5,146,827.35,5.5
82527,1263,28617.47,6.0,187,15366.0,5.5
8253,1099,14970.27,6.5,166,1108.45,6.0
82535,0,0.0,0.0,185,1077.2,5.5
82539,0,0.0,0.0,194,1167.85,6.0
82553,0,0.0,0.0,135,844.7,6.0
82568,0,0.0,0.0,85,483.0,5.5
82569,0,0.0,0.0,87,543.0,5.5
82572,1198,18609.34,10.45,274,1678.5,6.0
82585,780,33520.24,10.5,174,10245.5,6.0
82590,1116,12467.13,6.5,297,2334.76,6.0
8260,1065,32289.67,9.5,293,15476.35,6.0
82601,0,0.0,0.0,107,799.74,5.5
82606,0,0.0,0.0,144,1260.11,6.0
82608,0,0.0,0.0,167,8957.82,6.0
82610,0,0.0,0.0,233,1815.31,5.5
82614,0,0.0,0.0,268,1742.95,5.5
82617,1200,17963.95,6.640000000000001,128,1084.36,6.0
82638,1014,18567.49,10.5,168,1047.33,5.5
82639,1118,27876.63,6.5,89,533.5,5.5
82647,625,13353.62,6.0,75,494.0,5.5
82648,1012,15441.45,9.0,164,969.53,5.5
82651,1393,16583.24,4.5,133,832.85,6.0
82652,989,30525.27,9.0,172,4957.0599999999995,6.0
82655,0,0.0,0.0,81,477.95,5.5
8266,815,19272.37,10.0,128,798.5,6.0
82665,947,15252.7,9.5,87,647.1,6.0
8267,1688,18358.9,4.5,262,1990.81,6.0
82671,1319,18093.44,9.0,149,934.0,6.0
82675,0,0.0,0.0,206,1235.2,6.0
82678,0,0.0,0.0,189,12636.76,6.0
8268,992,13328.53,6.5,166,1063.9,6.0
82680,927,16661.77,10.0,208,1400.29,6.0
82687,1480,22470.49,3.0,167,1325.5,6.0
82692,0,0.0,0.0,199,1712.01,6.0
82700,887,17296.1,9.0,232,1449.47,6.0
82704,817,33797.64,9.5,52,319.0,6.0
82706,1129,26416.15,9.0,252,1514.6,6.0
82707,1680,21859.36,2.55,134,854.64,5.5
82719,1741,19946.65,4.5,111,769.87,6.0
8272,0,0.0,0.0,15,80.0,5.0
82725,874,23627.77,10.5,131,799.0,6.0
82739,0,0.0,0.0,299,12687.4,6.0
82744,962,20775.17,7.0,201,1201.4,5.5
82749,0,0.0,0.0,168,10991.79,6.0
82752,1053,21900.69,9.5,188,1115.0,5.5
82756,1112,12159.54,9.0,322,1953.45,5.5
82757,0,0.0,0.0,192,1180.1,6.0
82765,1042,21767.99,9.0,164,991.55,6.0
82767,1228,33168.33,9.0,227,7849.85,6.0
82780,1550,30153.18,4.375,178,893.7,5.0
82786,0,0.0,0.0,243,12005.36,6.0
82787,800,13110.52,9.0,136,811.0,5.5
82796,1645,18373.73,4.5,178,1183.29,6.0
82802,1877,19765.06,5.0,270,2173.44,6.0
82806,913,14013.79,5.0,180,1526.32,6.0
82816,1162,20447.55,9.0,85,548.55,6.0
82818,833,17860.51,10.0,143,1040.18,6.0
82823,1065,20353.74,6.5,258,1574.35,6.0
82829,1160,36293.48,9.5,213,24601.75,6.0
82846,0,0.0,0.0,250,1517.5,6.0
82853,882,30831.38,6.5,178,18367.56,6.0
82856,1609,22839.34,2.55,182,1225.85,5.5
82861,1572,19931.03,4.35,131,715.5,5.5
82862,1768,38037.25,4.5,80,5051.35,6.0
82865,1150,18053.81,9.0,200,1194.9,6.0
82868,0,0.0,0.0,256,22314.5,6.0
82871,0,0.0,0.0,181,1094.9,5.5
82874,1231,20585.4,5.0,67,474.6,6.0
82882,0,0.0,0.0,249,1529.15,5.5
82886,978,17329.73,9.0,188,1320.24,5.75
82887,1699,21546.67,6.0,48,281.05,5.5
82902,0,0.0,0.0,189,6349.0,6.0
82908,0,0.0,0.0,60,3995.82,5.5
82909,1038,31244.39,9.0,51,276.85,5.0
82912,956,14686.4,6.5,297,1750.95,5.5
82923,0,0.0,0.0,74,435.0,6.0
82931,1224,31883.75,6.5,334,12305.18,6.0
82934,0,0.0,0.0,72,454.0,6.0
8294,864,29307.5,9.5,162,12495.0,6.0
82946,0,0.0,0.0,180,992.95,5.5
8295,966,12730.44,6.5,165,1243.68,6.0
82953,1105,41150.74,8.99,250,1488.95,5.5
82958,1245,32585.46,8.5,262,22609.12,6.0
8296,986,31623.27,9.0,210,1250.85,6.0
82968,0,0.0,0.0,301,1938.91,5.5
8297,0,0.0,0.0,221,1386.45,5.5
82980,1672,21485.43,4.5,157,991.42,5.5
82990,0,0.0,0.0,84,528.34,6.0
82997,0,0.0,0.0,193,1188.5,6.0
83011,0,0.0,0.0,244,1464.0,5.75
83029,0,0.0,0.0,108,677.81,5.75
83030,1077,12693.66,8.99,151,924.85,6.0
83033,0,0.0,0.0,139,13227.029999999999,6.0
83036,1589,33597.49,4.5,118,12566.2,5.5
83037,1661,20841.13,4.5,180,1071.85,5.5
83041,2027,18339.11,4.5,156,1185.45,6.0
83050,1222,20417.0,8.99,172,1041.42,6.0
83054,0,0.0,0.0,296,1950.59,6.0
8306,1083,16909.91,6.5,174,1214.69,6.0
83061,1056,18548.8,6.0,207,1311.76,6.0
83067,1553,29212.53,2.65,141,804.5,6.0
83068,1862,19574.52,4.775,287,2013.11,6.0
8307,1060,22133.16,9.0,159,1034.15,5.5
83071,0,0.0,0.0,177,1045.75,5.5
83082,0,0.0,0.0,169,1424.8899999999999,6.5
83085,0,0.0,0.0,286,1642.35,5.5
83092,1257,16802.89,9.0,113,653.65,5.5
83100,1608,16325.81,4.5,156,894.05,5.5
83116,0,0.0,0.0,211,11515.93,6.0
83121,927,13852.58,6.5,186,1092.3,5.5
83127,1198,15684.69,6.5,214,1324.9,6.0
83134,0,0.0,0.0,123,735.1,6.0
83135,0,0.0,0.0,84,442.3,5.5
83145,917,18763.81,5.5,35,246.5,5.5
83152,0,0.0,0.0,175,6172.54,6.0
83163,0,0.0,0.0,320,14950.94,6.0
83164,2088,19757.24,4.675000000000001,160,942.15,6.0
83177,1497,27083.13,2.65,128,804.3,6.0
83178,1869,24884.420000000002,4.5,218,1303.86,6.0
83191,0,0.0,0.0,258,2035.77,6.0
83195,891,17637.57,10.5,194,1214.5,6.0
83199,0,0.0,0.0,282,1685.33,5.5
83201,1107,21044.87,9.5,301,1814.9,5.5
83209,0,0.0,0.0,111,617.7,5.5
8321,0,0.0,0.0,83,507.95,6.0
83210,1152,19224.33,6.5,171,1025.95,6.0
83215,1055,23017.84,7.0,162,1006.84,5.5
83222,1164,30702.579999999998,9.0,183,22070.1,6.0
83236,1126,26310.04,6.5,218,1329.85,5.5
83237,0,0.0,0.0,159,1160.8,6.0
83257,0,0.0,0.0,27,152.5,5.5
83264,911,15364.68,9.0,26,196.18,5.5
8327,1220,19433.69,9.0,201,1220.7,5.5
8328,1065,17611.09,7.0,225,1525.09,6.0
83290,0,0.0,0.0,152,904.65,5.5
83294,0,0.0,0.0,147,963.26,5.5
83295,796,21634.81,11.0,181,1143.0,6.0
83304,1146,24916.91,5.75,132,795.29,6.0
8331,1678,33829.36,2.55,175,12532.1,6.0
83312,0,0.0,0.0,316,1962.4,6.0
83323,998,18504.51,9.0,196,1358.35,6.0
83325,1046,26013.85,9.0,127,750.65,5.5
83329,0,0.0,0.0,146,11976.55,6.0
8334,1700,26045.34,4.5,22,117.5,5.0
83345,937,18435.52,11.0,150,921.63,6.0
83346,0,0.0,0.0,167,939.46,5.5
83354,0,0.0,0.0,179,3535.0,6.0
83397,0,0.0,0.0,111,633.2,5.5
83402,1091,17361.63,6.5,150,898.4,5.5
83404,0,0.0,0.0,234,1334.25,5.5
83426,0,0.0,0.0,224,1333.5,5.75
83427,1205,32347.27,5.5,117,722.55,6.0
83454,1074,24267.53,6.5,82,486.0,5.5
83457,1127,25116.29,6.5,214,1302.45,6.0
83462,1276,16488.79,6.0,179,1051.7,5.5
83470,0,0.0,0.0,236,1425.35,5.5
83481,1567,19671.1,4.4,233,1436.05,5.5
83485,0,0.0,0.0,194,1334.01,6.0
83493,879,28197.61,9.0,249,7112.74,6.0
83505,0,0.0,0.0,274,1828.23,5.5
83507,0,0.0,0.0,154,1225.12,5.5
83511,0,0.0,0.0,225,1249.75,5.5
83525,896,12673.12,6.5,178,1092.9,5.5
83533,1047,25874.6,2.65,102,6951.3,9.0
83551,691,18825.98,6.5,89,669.68,5.5
83557,0,0.0,0.0,324,17321.39,5.5
83562,0,0.0,0.0,288,1770.5,6.0
83565,0,0.0,0.0,137,937.9,5.5
83569,0,0.0,0.0,149,9302.95,6.0
83572,0,0.0,0.0,226,15193.62,6.0
83574,1019,32775.7,9.0,172,8305.6,6.25
83578,1094,29913.44,6.5,195,13081.689999999999,6.0
83585,1603,20899.75,4.35,126,781.1,5.5
83587,0,0.0,0.0,186,1082.75,5.5
83591,2058,24309.72,4.85,235,1346.5,5.5
83593,1173,23617.48,6.5,136,829.01,5.5
83596,0,0.0,0.0,267,1794.07,6.0
83599,1205,16464.6,8.71,95,587.45,6.0
8360,0,0.0,0.0,152,872.35,5.5
83601,1092,25280.35,9.0,210,1315.55,5.5
83611,0,0.0,0.0,135,836.6,5.5
83619,0,0.0,0.0,107,641.3,5.5
83623,0,0.0,0.0,139,858.5,6.0
83668,0,0.0,0.0,76,457.0,5.5
83669,0,0.0,0.0,152,913.8,5.5
83681,993,32770.86,9.0,200,10347.48,6.0
83683,0,0.0,0.0,117,673.7,5.5
83689,758,9890.59,5.0,201,1507.15,6.0
8369,0,0.0,0.0,239,1695.54,6.0
83701,0,0.0,0.0,248,1514.0,6.0
83704,1071,15553.65,6.5,107,824.86,6.0
83715,0,0.0,0.0,97,580.9,5.5
83719,2025,19122.89,4.5,198,1517.72,6.0
83726,1882,33107.96,4.9,102,585.3,5.5
83741,1025,24214.75,7.0,100,611.55,6.0
83742,2059,33131.92,2.65,228,12577.8,6.5
83746,0,0.0,0.0,216,1289.1,5.5
83747,0,0.0,0.0,167,974.1,5.5
83748,0,0.0,0.0,172,1038.1,6.0
83755,0,0.0,0.0,169,1030.65,5.5
83757,0,0.0,0.0,103,696.0,6.0
83764,0,0.0,0.0,118,726.5,6.0
83765,1847,25859.05,4.5,176,1041.7,6.0
8377,2051,37042.85,4.5,244,12465.48,6.0
83770,0,0.0,0.0,257,1529.05,5.5
83785,0,0.0,0.0,91,537.5,5.5
83788,1147,29541.11,6.5,245,15323.529999999999,6.0
83789,1036,32740.54,6.5,112,3951.6,6.0
83807,0,0.0,0.0,67,383.5,5.5
8381,1092,17238.35,6.5,437,424353.12,1135.0
83810,1210,15997.74,4.5,109,865.0,6.0
83816,920,10088.11,6.0,109,640.5,5.5
83818,1839,36652.18,4.85,216,3954.58,5.5
83844,0,0.0,0.0,178,1053.42,5.5
83845,1654,30173.02,4.5,223,5725.54,6.5
83848,774,9210.14,5.75,26,254.98,6.0
8386,939,13121.8,6.5,195,1515.71,6.0
83869,0,0.0,0.0,160,1026.5,6.0
8387,1209,16587.1,6.5,232,1744.49,5.5
83870,1349,18315.65,6.0,188,1163.62,6.0
83879,0,0.0,0.0,228,12825.01,6.0
83899,0,0.0,0.0,232,1408.93,5.5
83900,0,0.0,0.0,145,17812.62,6.0
83907,1799,34420.93,5.0,161,915.65,5.5
83908,832,30649.94,9.0,116,20138.65,6.0
83909,0,0.0,0.0,166,1021.15,5.5
83910,1702,24349.54,4.65,223,1587.27,5.5
83913,0,0.0,0.0,212,1180.55,5.5
83919,0,0.0,0.0,264,2033.69,6.0
83923,0,0.0,0.0,224,9319.64,5.75
83926,957,20141.98,10.5,234,1417.0,5.5
83928,834,31668.83,11.5,219,1341.0,6.0
83934,990,29711.74,6.0,135,811.5,6.0
83935,1566,36170.34,6.0,285,9142.34,6.0
83951,861,14813.16,9.0,206,1290.0,6.0
83957,0,0.0,0.0,120,779.25,6.0
83960,1114,19783.51,6.5,168,1195.71,5.75
83964,0,0.0,0.0,148,865.6,5.75
83968,1110,17747.41,6.5,201,1198.2,5.5
83970,0,0.0,0.0,160,1062.51,5.75
83980,0,0.0,0.0,91,542.5,5.5
83981,1730,18742.02,2.825,144,992.21,5.5
83982,846,20064.18,9.0,60,336.7,5.5
83984,1461,18970.42,6.0,245,1456.8,5.5
83985,1186,30155.11,6.5,230,1370.66,5.5
83989,0,0.0,0.0,81,466.05,5.5
83991,0,0.0,0.0,304,1784.28,5.5
83997,0,0.0,0.0,138,825.35,6.0
83998,1817,18786.57,5.0,204,1163.95,5.5
84000,932,33602.23,9.0,24,162.0,6.0
84020,0,0.0,0.0,174,6263.53,6.5
84025,0,0.0,0.0,82,507.6,5.5
84041,1837,17571.1,4.85,177,1045.55,6.0
84051,1085,31288.68,9.0,167,8391.7,6.0
84058,0,0.0,0.0,336,2024.5,5.5
84061,1232,19326.25,9.0,109,661.0,6.0
84070,997,19002.95,9.0,194,1174.4,6.0
8408,0,0.0,0.0,180,1121.5,6.0
84090,0,0.0,0.0,198,1193.5,5.5
84110,0,0.0,0.0,201,16639.920000000002,6.0
84112,0,0.0,0.0,168,1003.28,5.5
84119,1325,17866.77,6.0,226,1355.0,5.5
84124,0,0.0,0.0,263,2124.57,5.5
84128,955,26335.57,9.0,69,409.55,6.0
8413,0,0.0,0.0,104,622.1,5.5
84131,985,14866.32,9.0,283,1925.97,6.0
84132,1696,16965.88,4.5,264,1486.1,5.5
84134,1237,17953.76,9.0,112,713.15,6.0
84136,1702,21208.03,4.6,309,2217.66,6.0
84138,1556,33366.8,4.175000000000001,229,1300.39,5.5
84143,1637,20762.4,3.5,178,964.5,5.0
